	song	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness__mean	spectral_flatness__var	spectral_rolloff__mean	spectral_rolloff__var	poly_features_mean	poly_features_var	tonnetz_mean	tonnetz_var	zero_crossing_rate_mean	zero_crossing_rate_var	chroma_stft_mean	chroma_stft_var	chroma_cens_mean	chroma_cens_var	harmonic_mean	rms_mean	rms_var	tempogram_mean	tempogram_var	percussive_mean	target	mfcc1_mean	mfcc1_var	mfcc2_mean	mfcc2_var	mfcc3_mean	mfcc3_var	mfcc4_mean	mfcc4_var	mfcc5_mean	mfcc5_var	mfcc6_mean	mfcc6_var	mfcc7_mean	mfcc7_var	mfcc8_mean	mfcc8_var	mfcc9_mean	mfcc9_var	mfcc10_mean	mfcc10_var	mfcc11_mean	mfcc11_var	mfcc12_mean	mfcc12_var	mfcc13_mean	mfcc13_var	mfcc14_mean	mfcc14_var	mfcc15_mean	mfcc15_var	mfcc16_mean	mfcc16_var	mfcc17_mean	mfcc17_var	mfcc18_mean	mfcc18_var	mfcc19_mean	mfcc19_var	mfcc20_mean	mfcc20_var
71	hiphop.00050.wav	1683.4272322978072	648886.4489520985	2427.648677637542	349489.70435776847	18.41449918985548	30.241419406513224	0.009816812	0.00045544587	3618.5440382105567	4806833.131725432	2.474663122825583	8.704426526873636	-0.0153150496505663	0.0080119365462743	0.0424302433778035	0.0009610985417768	0.4269706	0.09593956	0.26100978	0.015207232	0.00060802343	0.27367222	0.010577342	0.1439859017210979	0.0300233189005113	0.018564178	2	-114.05457	4385.964	110.12894	1221.9695	17.897541	790.1597	37.944332	310.8818	27.98762	319.87732	1.4057869	199.1034	15.552603	166.65175	1.4244987	113.541245	7.359582	91.38933	-3.319526	105.01041	8.256998	84.05101	-0.18890655	64.63161	0.6798427	78.18086	3.343378	56.316982	-2.4709635	47.46062	0.7678118	41.233437	-4.8511853	38.655952	-2.395553	44.046753	-3.285419	45.76848	-4.608737	45.48206
72	hiphop.00096.wav	1752.5186298573558	162268.66300623343	1811.8528990436	69060.55309517367	19.68469699606894	67.10109216965787	0.0043621697	2.2597278e-05	3490.593845163863	726897.5571387658	1.5710037199306492	3.3890303130552133	0.0129003427304364	0.001901154844702	0.0831173264694508	0.0009149064887636	0.42490745	0.087517954	0.27977112	0.005061465	-0.05262799	0.11077147	0.0013777164	0.183233626561707	0.0451756387518845	-0.09578879	2	-128.18356	2216.4197	124.55868	461.92673	-37.18115	415.52625	43.889126	268.01318	-12.773454	329.51956	18.995405	171.24751	-9.288907	139.03302	19.782911	89.274704	-6.8783045	88.16187	13.470524	68.99002	-5.9719143	63.320396	12.324474	55.710842	-4.6459923	55.080833	5.82673	52.58539	-2.870341	54.3452	3.682235	43.80533	-1.879014	44.520508	-0.14414017	36.869354	-2.0492935	38.96706	-3.21881	40.220604
73	hiphop.00053.wav	3079.233973255754	1316094.4220824663	3220.9111447847536	240605.47465029228	17.75271520749849	35.40391693909507	0.05181877	0.004390839	7003.6118651210845	4563620.995899295	1.1360099413285398	2.120944456918453	-0.0038348202073903	0.0014916295348287	0.1070770948134184	0.0049243777869071	0.5067461	0.08405872	0.28185025	0.0038937763	0.0018510055	0.10891521	0.0013985398	0.1034713591070288	0.0194319066641212	-0.03678787	2	-144.92162	6565.4346	66.675064	1117.0687	44.26944	641.66437	22.51216	456.32907	6.504937	226.70352	8.847096	126.1656	11.890135	135.99641	5.8388305	89.46046	3.0452945	78.48588	6.454954	96.390335	3.565836	77.90057	2.5241907	62.85626	3.8298788	56.730183	3.719332	49.541702	6.821737	59.98099	5.0646563	81.33017	0.47777045	52.732338	1.081603	37.14978	1.9556488	54.79232	-0.07338595	37.777763
74	hiphop.00081.wav	1470.2938673723547	355309.84030972817	1954.844831887076	180371.12932797053	19.45909949347965	65.52512698103378	0.0033817387	2.3359155e-05	3279.00056418576	2646701.538151936	0.8690743010384018	1.3157070404421605	0.0040000166925557	0.002772214409194	0.0518216327097834	0.0011617797914734	0.5207127	0.08613395	0.27213436	0.0092762085	0.061427075	0.08635042	0.0033893334	0.122635072750746	0.0234299684140933	0.0654132	2	-215.99901	5021.419	122.53193	533.2108	0.9069892	768.5364	39.340004	310.34073	9.276779	253.05974	26.041027	159.54074	-4.0447974	172.60442	18.255962	109.66345	-6.518696	97.82757	13.916698	90.407196	-3.0740814	82.66792	8.889011	51.28628	-4.3479905	58.319515	4.6949477	45.87623	-0.108832106	57.392727	0.9156307	33.031914	-1.921909	36.751297	-1.7733053	40.70321	1.16637	50.574226	-4.018684	40.94158
75	hiphop.00040.wav	2457.2400884350973	2099110.4528471176	2790.1561300662515	501683.7723319806	20.13193265491177	29.32003482574358	0.02275614	0.003422308	5319.818614612927	8263045.510589828	1.2232676769288504	3.47970855834638	-0.0262326203476822	0.0166718422296705	0.103500088778409	0.0135598346435005	0.34576976	0.0942061	0.2440299	0.023782745	0.0	0.13083652	0.010721615	0.1495993688929884	0.0325810196528238	-8.040578e-19	2	-182.9864	10032.687	95.955444	2130.8738	43.948254	755.5039	13.522106	312.7367	5.9876814	243.80075	-3.019344	241.90067	3.0836813	204.57155	-9.802795	142.46063	-3.7693412	139.92471	5.308352	142.5085	-1.046581	124.83321	7.543806	129.89749	5.855525	104.817696	-0.29765427	112.26572	0.4995556	77.610985	0.7631256	91.92123	-5.5287404	95.24648	-5.2310967	91.24888	-3.3074722	90.1726	-5.085406	127.8994
76	hiphop.00034.wav	3191.91701574384	257976.003776433	2735.4354316436898	52372.88846118231	15.899627192481422	13.342167773581794	0.08512687	0.0030364918	6355.537277747845	755796.5616053265	3.4079910872491284	13.89548030300575	-0.0075519871062151	0.0046133718937792	0.1693078753591954	0.0032391507031187	0.4711407	0.081767306	0.26999125	0.010438065	0.12240924	0.22744754	0.0028079946	0.207120721271745	0.0541047172258559	0.18918836	2	5.6267824	997.54865	53.15753	299.5033	-9.0912	235.84505	26.983356	145.74945	0.5944695	164.41614	15.572928	74.65515	1.6008064	103.8665	7.68756	62.41008	4.9796963	68.250984	8.549695	66.33592	3.3433354	42.253887	8.50685	47.358307	1.0881996	37.68172	4.908385	34.574806	0.8471131	37.59329	3.3546793	39.413486	-2.9016843	41.137203	2.7760174	43.200706	-1.8038847	51.057724	-0.28592333	55.45031
77	hiphop.00051.wav	2500.46755388307	1244852.1135684045	2578.1862638718007	223496.2255153567	18.54280314597054	27.476794761281813	0.031987626	0.0029730217	5294.528361097013	3670921.618718511	2.514300124959681	9.184838253594837	0.0166556107485864	0.0051596025587555	0.0995032597399458	0.0075101878106347	0.39349407	0.09352373	0.26435205	0.013451316	0.06612036	0.24395056	0.00758553	0.1360719576800244	0.0266269244856485	0.071890235	2	-78.70536	4961.666	73.10555	1524.9666	21.826069	977.0669	49.19616	346.58337	3.1053555	261.6842	18.316319	106.556854	1.8645644	107.6572	8.3988495	70.748856	1.426505	69.92491	4.2215204	80.21823	-1.3166567	50.853165	1.2564664	56.329338	-3.0075817	52.00147	1.8005414	40.653114	-1.8447683	39.678604	-0.9998016	42.855026	-1.9077119	56.123207	-2.6412976	53.533653	-4.7969174	40.41776	-4.8740335	43.834995
78	hiphop.00009.wav	2200.110464114809	982016.19897403	2285.5671614445687	256347.3896181236	18.62886818821806	88.52962537532675	0.015297555	0.0007206731	4792.170223227233	3396934.119116077	2.3823276619657614	9.037359685600466	0.020076065467246	0.0043648434003662	0.0983091798385537	0.0074012375358574	0.56058866	0.07546252	0.26935956	0.01077876	-0.010891565	0.21565284	0.009976246	0.1081872718540747	0.0213207991883831	-0.010815094	2	-94.94585	5016.4004	94.2148	1622.3636	-2.5425854	660.18304	49.543236	290.77194	-6.608906	229.05948	33.220383	169.2241	-7.631567	189.75616	20.948034	95.26172	-8.87092	115.305336	16.786114	98.70072	-5.2582693	101.38949	10.763062	71.093315	-3.474365	58.390118	7.295585	58.120144	-3.4523704	60.670944	3.8399713	58.55381	-3.2529206	39.51478	1.7923428	54.400642	0.07654597	70.78916	3.9815254	100.02929
79	hiphop.00082.wav	2290.9396464507213	383310.6328598948	2181.5663391062944	58935.77193954255	19.579161660508383	81.14208228440054	0.013079647	0.00021753888	4820.264974713602	885143.6004475105	1.2840508102848318	1.944568613743779	-0.0043350015207983	0.0026599817206539	0.1133099502126836	0.0048625820534723	0.503631	0.08313809	0.27042386	0.010204263	0.07242777	0.10224163	0.0021299655	0.2011423730655151	0.053210905479999	0.13069026	2	-122.77545	957.928	95.02316	510.925	-29.384426	289.22577	46.77722	120.44068	-16.006794	130.23804	27.109676	89.19621	-13.129478	123.75946	20.252937	94.82836	-5.38928	81.82269	15.461106	57.592133	-6.9193435	68.20067	15.639389	57.991577	-6.7110047	57.070343	8.279566	52.70054	-0.76148057	48.79505	9.408431	38.004364	1.2525133	64.11709	1.6708384	55.46575	0.48847526	42.290356	1.6206379	45.733192
80	hiphop.00093.wav	3185.5488970508736	426097.6734658122	2603.879338435056	28927.13824159736	21.111422020886923	86.23581558288659	0.02048161	0.0003359313	6278.469175971578	303842.7288763307	0.738215930847369	0.8793748133932858	0.0052352643860437	0.0031743752927376	0.1521315194798917	0.005553373462135	0.47664297	0.0797407	0.2759633	0.0071775727	-0.010990047	0.06721186	0.0019550961	0.1476416049767634	0.0319828076539359	-0.013845926	2	-191.64328	3301.3145	41.31824	403.27316	5.013655	447.9221	65.45381	220.99623	-4.320505	210.4136	42.6368	135.53877	-12.251249	116.72628	23.813137	82.86541	-4.262662	97.291084	16.029984	87.8875	-5.084965	97.75749	16.429445	74.59008	-9.367057	59.560577	6.667357	49.992107	-2.7242777	56.072372	-0.44529513	58.444866	-7.415514	58.9553	4.564765	77.06823	-6.9763675	82.42525	2.4696715	123.54464
81	hiphop.00012.wav	1976.872475548604	215752.68640896044	2110.1230081132708	86503.45837265083	20.919051302478017	86.9075316029004	0.005247962	3.1961343e-05	4277.396769866589	1062264.801008373	2.6476506841364658	9.036697632245216	0.0086017611903764	0.0035854230552053	0.0872535558052977	0.0011226358179928	0.3587992	0.09056835	0.2671361	0.011971634	-0.056935143	0.19884692	0.0041756053	0.1932285202993975	0.0487853711715747	-0.08485656	2	-67.06468	1958.5021	112.4042	319.12936	-23.642937	296.94708	44.27391	166.43596	-18.864435	131.41237	23.87318	98.03824	-13.402471	156.41232	20.146368	83.44674	-10.64462	70.797806	20.617968	66.44483	-7.5052667	89.32941	14.423792	74.27125	-9.388905	84.69673	11.289869	60.628746	-8.865541	88.22934	7.08106	118.34392	0.44676352	116.67926	9.378616	113.185104	-0.8929114	111.30579	-0.57676893	105.72392
82	hiphop.00015.wav	2397.144331496255	286465.0513243361	2346.275923224042	63605.28765019178	20.37027681680318	94.66232858857884	0.0123847835	0.00018203519	5283.620203288138	953409.3707550886	1.9519090953147968	5.837720521397667	0.0190427953362815	0.0026968712263208	0.1160096583768368	0.0025193927804222	0.42384538	0.08250683	0.27339184	0.008590227	-0.021757904	0.14012909	0.004069048	0.1570426675394506	0.036303687896315	-0.05397562	2	-81.904236	2106.22	94.720695	427.31454	-16.211037	264.41455	40.537342	172.03972	-12.241579	121.42705	28.193035	131.4044	-20.108301	74.68664	18.112103	60.194523	-14.630498	45.98412	14.179908	80.220665	-7.2731595	85.9909	13.656333	47.550957	-8.495124	51.813637	7.8997865	58.42236	-4.828517	53.422363	5.1057014	44.218304	-5.877637	50.90832	2.075965	50.781322	-5.6626787	54.753372	-1.368744	49.979004
83	hiphop.00095.wav	2735.685144535069	279927.980670918	2295.5018679121245	50865.60310580606	19.417546846067367	102.3897735298602	0.018017553	0.00019327793	5419.747351272476	661701.4543369814	1.5868878752010085	3.34813063931308	0.0008023931924211	0.0013659164047034	0.1575562373114849	0.0028934702930549	0.5625076	0.068005785	0.2811197	0.004305043	-0.07168424	0.10344428	0.0017922609	0.1806842116075614	0.0445693203283603	-0.13073668	2	-92.64569	1416.0919	77.41155	362.69464	-32.758095	295.69156	54.586475	137.01932	-13.199569	86.62031	33.660706	82.68818	-12.074938	79.66361	28.02354	68.19637	-11.954623	60.094715	18.8322	51.0111	-6.6618686	46.754284	13.044242	29.86	-7.011976	32.96287	7.0714054	31.538198	-4.538113	30.756731	6.4907193	38.149666	-2.9716415	43.55176	3.7051673	35.969875	-5.40854	34.270634	-4.2103586	34.009693
84	hiphop.00044.wav	2507.355264302279	1182905.025542387	2322.7197547263577	277993.3977928511	19.380166925451498	23.72410073243821	0.033588223	0.003989272	4457.421985973011	4049589.350868343	0.4364660974181444	0.381901416751041	0.0182348548848426	0.0220818587447995	0.1407455906723485	0.0087068762721218	0.3543636	0.08958767	0.24342835	0.02407597	0.0	0.039173033	0.0010786295	0.1550752237399638	0.0342939100274917	4.3103858000000006e-16	2	-268.93674	7792.2983	79.90777	2191.0608	-16.974985	1638.7205	19.053911	357.30917	2.345429	255.35855	-7.1083302	352.50894	4.773146	207.5319	-7.59437	144.23253	-10.017847	129.4162	10.818717	174.94797	-2.7683125	113.83712	-5.4811974	149.09192	2.299792	101.57825	-6.8884115	80.75988	0.39215314	83.60508	-1.9245323	95.43179	-8.534197	95.05396	-3.2074518	93.17838	-4.3392024	76.97527	-1.4619551	112.30919
85	hiphop.00055.wav	1735.178088716331	525039.0021344152	2055.928276723676	144889.3877590829	19.83752731132149	25.362965606691773	0.014790838	0.0009862566	3552.329022259281	1911712.6374996395	1.3086529574289076	2.5740419379604345	-0.0076346108068834	0.0098166623123967	0.0724604843387471	0.0030060246075363	0.39055607	0.09734109	0.25207767	0.019790193	0.19955039	0.13372414	0.004905775	0.1195808225495586	0.0221286261063128	0.22651777	2	-161.52745	2854.179	104.06318	753.5278	-10.907193	395.19196	43.697933	222.16609	13.963116	190.71461	14.444334	123.69721	7.506867	155.93655	9.4815235	57.291824	6.4333916	55.00412	6.989431	62.89297	1.3591906	55.379665	4.4343038	72.19765	-2.9288795	36.194225	-3.216544	40.22677	0.03854474	35.06169	4.1522975	51.18652	-6.4352865	60.733154	-4.963188	41.03569	-4.2097697	44.082943	-2.277888	33.323807
86	hiphop.00076.wav	2328.52633712584	1292732.6456366596	2627.5253121184046	370767.7445742445	17.5519425049409	22.391106250333888	0.04377559	0.0065090405	4935.34187617822	5820272.712825284	2.129095933540327	8.289288049440586	0.0074195511343465	0.0052706766332265	0.0966524978248259	0.0082267947817843	0.4249017	0.09791433	0.2548466	0.018386558	0.1011338	0.23710126	0.027704349	0.1426702179334544	0.0282856432648677	0.094904214	2	-111.27533	7028.282	89.93035	1445.8752	4.450366	1065.5557	14.5376835	396.87274	9.927538	311.5069	-9.4755535	314.47342	2.9035454	154.0464	-0.1585431	175.69955	-3.0790899	163.52342	3.25741	120.0422	-1.5119747	113.02999	1.5706158	89.10357	2.3876395	115.40792	-1.1697705	66.05453	0.8656742	73.86107	0.66589266	77.362976	-5.165467	84.25836	2.7177014	69.04105	2.351001	59.597443	-0.25273973	55.08185
87	hiphop.00075.wav	3140.9185614685907	1782080.6572167152	2849.9481077061205	136852.62162593493	17.932499879961497	27.75260076542061	0.07667593	0.010835885	6336.75704212587	3352455.642748502	1.9297016157583409	6.941213213605923	0.0130875415062569	0.0031511053143821	0.1468144274458623	0.0168712659523758	0.4511271	0.09673789	0.2618734	0.01475565	0.008586782	0.19159333	0.01500569	0.1643678524672972	0.0355756578216244	0.029898532	2	-94.559555	4382.526	51.677036	1860.0056	17.531384	836.9219	28.92272	593.127	2.0536478	359.5063	3.729747	279.0214	-1.8468494	235.23196	4.3727436	168.36227	8.770599	193.31099	2.1283352	193.71431	-1.3841965	112.572914	4.6820245	104.96438	4.0688467	98.700294	0.007691232	82.64784	0.20955451	62.961536	-0.441542	55.19259	-4.121804	53.70535	-1.1049199	47.37647	-0.12459456	46.19375	-2.7599957	45.123074
88	hiphop.00063.wav	2671.144344345408	1244599.8993299224	2494.6900226410257	257846.2764299387	18.28154404154168	25.22453403340456	0.052877706	0.005933038	5320.449807859629	3560118.3895045654	1.9703566695929813	8.209669943809633	-0.0116727436155362	0.002432173758989	0.1221979529195669	0.0073307454160523	0.44560668	0.09188757	0.2568903	0.017340723	0.007053128	0.18605243	0.017402006	0.161481502825995	0.0353073388447157	0.0023090332	2	-98.853745	5040.587	71.11213	1396.6842	-10.053335	977.1243	31.729233	529.33795	5.147712	286.0749	1.8780879	265.47284	-8.90375	220.41904	-4.26225	177.71071	-5.9646845	176.09068	-4.266651	156.14114	-0.6641838	146.9353	-1.8670931	126.53922	-0.5158785	90.40193	2.577532	88.82974	-1.0610515	81.0883	2.2003834	68.56583	-3.9452794	75.870255	1.2060615	67.0954	0.2778466	50.413967	0.06560911	56.57671
89	hiphop.00025.wav	2305.154159930828	501897.2408789949	2226.967938410735	91708.43463113364	20.75098511628317	103.05996181482332	0.010845586	0.0001599229	4814.935798379495	1331396.472847185	3.1930062448810466	13.04099141800572	0.0119033006888901	0.0041460100182676	0.1074248960750193	0.0045835490478445	0.50733954	0.07888983	0.24908543	0.021289771	0.2426027	0.25150633	0.0073311487	0.1815749306653056	0.0434931348320528	0.30600837	2	-44.338444	2313.2664	93.38643	603.71124	-22.309427	749.0294	48.852543	260.75766	-13.904016	210.32565	34.413067	130.94775	-6.32592	140.51385	25.873789	94.23976	-12.339952	74.268715	20.430222	61.403206	-5.7629786	69.926254	11.865526	55.14708	-11.55436	67.45467	10.151673	52.071266	-3.9578185	72.04977	10.602381	77.692856	0.83757424	86.5633	9.2124815	87.86698	1.7233541	91.55515	-0.21945432	102.89892
90	hiphop.00039.wav	2693.217660233377	1562114.3493874022	2937.764861715688	271527.75885811256	18.54931924010465	27.003765101407986	0.040493388	0.0058494452	5976.55684037642	5474228.0364799965	1.9515988909376871	7.041967510765602	0.0128265673977082	0.0063915702510009	0.1115637576941287	0.0110171519624902	0.3927871	0.1015841	0.26744935	0.011804203	0.0	0.18449508	0.009057791	0.1472814308648468	0.032857267519352	-1.2947276e-16	2	-120.94078	8754.53	77.27129	1484.7534	29.06561	1168.4468	10.437188	505.7945	3.5667603	316.78665	5.3683963	353.75076	5.198556	271.73532	-0.8017177	225.22983	1.3497722	191.15414	2.302974	164.02231	3.0739124	117.6813	1.1976855	120.76013	-0.67196214	70.00738	-4.940569	74.065575	-0.061678477	70.755394	-4.4861	66.44093	-2.215482	72.1212	-1.3785951	75.08003	-3.080928	102.22618	-7.357733	99.18172
91	hiphop.00071.wav	3185.160631603844	1335974.6780540326	3285.563833577727	115702.93902138216	18.65788442936702	36.09903149727327	0.041478492	0.004406047	7471.421952037413	2270509.7506416333	2.1619392292302746	6.836091402903917	-0.0041856489909171	0.0066953259035357	0.1075113743474478	0.0099579625153974	0.40375775	0.0995746	0.25208333	0.019787325	-0.003766323	0.24696118	0.008214073	0.1491338420093754	0.0311597629375407	-0.034320474	2	-78.83389	3215.8909	51.52047	1039.3524	42.246727	298.19824	30.081593	241.02629	20.089994	225.7719	6.973851	109.2261	8.016349	115.76242	6.873313	121.08139	-4.6300087	112.2263	3.6502495	98.05391	3.6282666	90.62787	4.323653	70.43915	2.5973763	73.07059	0.7570468	69.06211	-9.165191	68.642876	-2.1635935	50.636566	-2.6757812	54.39332	-5.526809	33.69413	-1.3248779	32.01999	-2.478191	34.39245
92	hiphop.00067.wav	3053.8439136942234	1146407.4340106712	3025.017584814853	193371.3242764919	17.433356116332835	25.315862329015413	0.072312064	0.008984744	6668.173522241154	3482948.472696629	2.1147607714643923	8.06024754961446	0.0064522392735686	0.0038812556736741	0.1268708007057231	0.0097323255482085	0.49833652	0.085458845	0.26035815	0.015546953	-0.042215716	0.21794207	0.019337548	0.1428386744122625	0.0296546312671437	-0.02684638	2	-74.66587	3489.9094	58.725624	793.6614	9.914969	672.3779	21.557991	293.45694	15.055373	271.89297	4.9287863	175.20534	2.2788138	193.0501	5.463174	160.03435	3.1182058	140.38312	0.5998957	106.71284	2.4616172	104.67558	4.2016363	111.87813	3.4685113	90.06436	3.595682	85.61441	2.7739654	73.20648	1.8868796	53.972343	-1.6994166	61.571564	-1.1438513	39.32204	-1.3498927	42.692123	-4.013917	55.69433
93	hiphop.00049.wav	3085.556031320864	628034.5877728501	3055.731572291853	97268.8563777772	18.21420155095516	33.434506785705715	0.03944253	0.0014897739	6683.578172581932	1408602.0955955568	2.981048647989467	11.59375866219623	0.0083867205911242	0.0039951550468408	0.1087371755365429	0.0034151543264059	0.4840443	0.08512068	0.27295676	0.008827949	-0.043164827	0.28870907	0.0059530498	0.1497885904788329	0.0310247782674337	-0.14162923	2	-44.586338	2651.2808	41.58716	567.57965	29.919214	568.96356	51.87193	298.56845	12.878272	296.47974	13.72171	113.838264	7.9571733	190.55641	9.288721	86.49015	8.39591	117.76618	1.9085698	68.99812	1.1404614	79.75725	4.5597878	65.70895	5.5193515	53.338184	1.3191726	37.25573	2.3586175	33.614315	-0.8025534	34.23521	-4.256165	40.78695	-3.574641	33.21629	-3.8377788	44.360348	-4.442885	46.9485
94	hiphop.00026.wav	3460.242899341846	1043542.4865353014	2917.556806341399	110813.35941706196	17.4855579313654	19.919180716447343	0.071722224	0.005174941	7021.890286786841	1732474.3656609885	1.6701324960959727	4.207003104821439	0.0016270332000754	0.0022791700846336	0.1726850690462538	0.0116915545922075	0.47561157	0.09003788	0.2684717	0.011256285	-0.038445547	0.16455324	0.006290357	0.1411253331329104	0.0294080537761953	0.0041480702	2	-102.89939	4726.3555	30.651878	1140.4095	20.85029	865.3772	45.66796	349.61435	9.681037	279.532	8.775829	247.96254	1.5652859	313.2738	12.388126	183.17772	0.55941296	158.68674	5.1369996	103.39992	-2.7244704	87.77659	8.163298	95.92549	-1.3305277	85.00981	3.326149	74.18642	1.2415822	63.126923	3.23453	79.99526	-2.7110445	111.91073	5.7488914	92.642296	-0.7238463	122.07418	2.7033617	88.29883
95	hiphop.00091.wav	2629.044978737885	260697.72081985348	2350.8161857981336	51835.0585747537	19.98011896499703	98.38691323403096	0.013539104	0.00013404446	5411.570396334832	642431.5851947177	1.5352275535396556	3.083040569682159	-0.0139296157885326	0.0014611505231737	0.1385510319992266	0.0041354115221968	0.5336	0.07368552	0.27677706	0.0067277947	-0.010432457	0.1135739	0.0018789051	0.1828607989801645	0.0446233302790092	-0.001911549	2	-105.535225	2076.6755	76.67295	342.67715	-24.781746	400.24612	55.20959	201.19847	-8.259848	218.958	28.89764	127.579185	-15.744415	143.7281	26.299292	106.89114	-8.478252	94.97097	20.452374	81.60156	-8.147399	87.38327	13.90922	79.74731	-6.5623593	69.78725	9.866113	53.26328	-4.860474	76.313576	5.8747473	58.13719	-1.9424013	70.4489	3.9641557	50.282932	-3.6098754	62.088875	-2.2909822	67.47951
96	hiphop.00030.wav	3725.2303491545617	276114.2752432624	3205.323089643452	38851.21172798641	14.980182078567156	14.800361162770267	0.092804536	0.0024015068	7642.421897658062	401171.235439893	2.4283476425276627	7.114470899597952	0.0049502445922919	0.0011078496433566	0.172685781008314	0.0023057930892697	0.5392329	0.06639366	0.28070608	0.004537442	-0.111366	0.19390872	0.000869081	0.1466169675869362	0.0318919110101215	-0.084602825	2	-23.859095	1429.077	43.71672	291.4197	30.558304	262.96234	26.47368	135.36694	4.3383617	121.20712	21.920883	77.00021	2.5954418	68.637566	7.001879	36.676384	-1.4912325	52.416016	4.5795946	35.481827	0.41853642	32.24143	2.47088	23.988884	-4.0689173	27.267916	-2.0178864	30.353804	-3.5649893	24.404842	-0.12549087	19.90248	-2.4735866	20.392752	-1.0351753	16.562416	-4.772616	15.399676	-2.6153932	16.596384
97	hiphop.00042.wav	2896.9503121034454	982939.6861072154	2759.680802264642	150416.89463635796	18.97301681390977	24.85842849936329	0.03700505	0.0032730203	6007.054054953836	2494873.2707515205	2.369886460597213	7.997231717464459	0.0062812441874713	0.0196481648741475	0.1017104640151515	0.0056572818011729	0.4494114	0.09043341	0.24223253	0.024656733	-1.9986387e-12	0.24915487	0.0082482565	0.1800161168462785	0.0425923573415507	-4.4578952e-10	2	-74.73161	4315.89	48.89044	1124.3643	3.8210833	754.07416	36.29552	338.25787	12.968528	268.7094	13.447174	161.59146	9.112768	163.57727	12.724714	134.5275	2.4919138	119.396736	12.091033	101.04588	8.99561	95.38589	3.9080644	80.47295	4.785855	122.8237	1.4901079	93.13762	3.0510886	96.38026	4.4357505	102.33693	-4.1812606	65.22889	2.8459816	95.45955	2.7624748	125.297585	2.7784908	111.63498
98	hiphop.00011.wav	2095.493684414424	430350.3375462537	2241.001468492256	110809.27490013196	20.479877473680457	93.73971219987416	0.008221304	0.0001518776	4581.942543684745	1717747.1036535944	2.612459868793542	10.047585344899812	0.0010026710422686	0.0039664327854933	0.0941514253431941	0.003422177139843	0.44404677	0.08521116	0.27381992	0.008355978	-0.057882078	0.20370935	0.0066062678	0.1461387369003775	0.0320446736140202	-0.079140946	2	-74.21385	2634.6091	104.603294	672.71356	-8.389851	544.2646	49.65144	280.77914	-9.374009	164.55537	21.451525	137.84421	-16.336187	144.37321	18.77991	104.23648	-13.071929	80.86254	18.470474	67.090965	-14.949953	63.95687	6.8847446	61.137768	-15.329198	50.568573	4.7792454	62.848186	-11.102331	52.785793	4.7398634	76.971146	-2.809381	101.67607	6.800127	107.98508	-5.8098483	103.88382	-3.7738276	92.307724
99	hiphop.00094.wav	1929.804573827176	310619.3133157359	2249.529356605204	131717.9866370367	20.999813619592487	73.1689945075504	0.003651202	1.9394674e-05	4412.408121555975	1993593.7748429128	1.0773780143572904	1.5336662912867944	-0.0029195324771383	0.0028370679087292	0.0541818475686388	0.0009646239364591	0.45902723	0.08930114	0.24689338	0.022377	0.011178544	0.11072535	0.0013314793	0.1729751888360672	0.0414825300242984	0.01618006	2	-169.90744	2852.2476	98.044304	695.98755	-11.313633	405.73856	38.255463	262.22095	5.08135	306.39313	25.405144	222.25566	-11.835303	178.49358	25.126324	104.14073	-5.543401	146.81688	19.20919	91.22574	-2.9169095	95.30047	18.207973	83.10674	6.095454	88.62249	13.959605	59.416176	-0.29514995	70.740715	12.491456	60.938732	0.41324493	58.308548	1.6490295	51.05325	1.5156883	46.666973	2.8006938	52.29494
100	rock.00015.wav	2335.5199314696915	1047256.5929950698	2098.88643277894	186228.2758849376	21.17780755120204	71.18097591446302	0.011207117	0.00020532896	4500.064745414008	2909157.011472703	0.9604394361962414	1.568849616347224	-0.0114761044732769	0.0054519019931076	0.114160005196249	0.0065006160809612	0.34380922	0.09238893	0.2638375	0.013723115	0.018304948	0.082274765	0.0030986136	0.1349128818398598	0.026300705176094	0.025883675	0	-174.93277	3596.765	90.93342	1643.9993	-18.715298	630.8615	41.614548	258.27713	-8.878751	308.18408	9.084968	174.4287	-12.457276	203.44652	13.13021	169.51788	-9.69108	135.0254	4.335098	110.431786	-13.485934	121.491615	6.740899	111.03234	-10.384654	107.583046	7.1451287	61.77806	-5.7903366	87.306496	0.795939	64.283356	-8.140871	77.15437	-5.7169795	62.04592	-3.3500679	47.338276	-0.41356623	67.251274
101	rock.00043.wav	2739.5011653116667	408642.9568046151	2541.944054377775	168155.651801898	17.492183474641838	24.170976515422527	0.05756576	0.0034123913	5326.736570566271	1986257.1240366525	2.148011159252271	6.8899059689554765	0.0239824382203419	0.0054869942744109	0.1439568681119489	0.0026607509363414	0.4202275	0.08820721	0.27189335	0.009407343	-0.026692003	0.13980499	0.003398196	0.1273134429321096	0.0251517982616008	-0.04846466	0	-62.13462	4700.259	75.87379	527.25195	-26.72933	425.70148	18.281229	205.15181	2.45904	81.21573	5.8335543	73.0828	11.579477	113.16734	0.010207079	71.40633	8.693243	81.697914	5.5156765	58.24729	-0.2461488	38.887535	2.398875	53.281456	-1.7415359	51.363026	-3.1665978	56.977367	2.002597	51.65857	-1.4131923	39.987522	-5.528636	52.81407	-2.5277913	55.65325	0.6214495	45.64651	-1.4029925	54.191658
